proposal_id,stance_mean,stance_std,n_sents,n_pos_sents,n_neg_sents,n_neu_sents,majority_label,top_pros,top_cons,neutral_examples,n_posts
0x7ee1bb96cfec2aa6c7847a294cacd768d63a531d3188ba3458223288c7bc5787,0.30349143396449996,0.3333561151510865,8,3,0,5,neutral,"[""These liquidity pools support the latest battletested version of the \""Permissioned\"" code base.** # Motivation This proposal seeks to begin the transition from v2 to v3 deployments."", ""Ethereum V1 Market 0x398eC7346DcD622eDc5ae82352F02bE94C62d119 - Ethereum V1 Uniswap Market 0x2F60C3EB259D63dcCa81fDE7Eaa216D9983D7C60 - Ethereum V2 Market 0x7d2768de32b0b80b7a3454c06bdac94a69ddc7a9 - Ethereum V2 AMM Market 0x7937d4799803fbbe595ed57278bc4ca21f3bffcb - Polygon V2 Market 0x8dff5e27ea6b7ac08ebfdf9eb090f32ee9a30fcf - Avalanche V2 Market 0x4F01AeD16D97E3aB5ab2B501154DC9bb0F1A5A2C References: Aave v1 Docs, Aave v2 Docs This represents the first progression toward deprecating the v1 & v2 deployments across all networks."", ""The first step in this progression is to focus our efforts on growing the v3 deployments whilst continuing to actively support the v2 deployments in all other areas.""]",[],"[""Successful passing of this ARFC will indicate the DAO has decided that the various V3 deployments are the future of the Aave DAO, and support of the various listed markets will be limited to Risk and Critical Technical Updates."", ""Upon implementation of this upgrade, via a successful Snapshot vote, assets can no longer be add/introduced to the Aave v2 deployments."", ""Specification The Aave Community upon successfully voting on Snapshot to implement this upgrade, will prevent any further assets from being added to any of the following Aave Market pools , as identified by their LendingPool Addresses.""]",9
0x7ef22a28cb6729ea4a978b02332ff1af8ed924a726915f9a6debf835d8bf8048,0.05500565263040671,0.345645950783006,100,18,7,75,neutral,"[""[ARFC] Onboard FRAX to Aave v3 Lido Instance** ## **Author: ACI** ## **Date: 2024-10-04** --- ### **Summary** This proposal aims to onboard FRAX to the Aave v3 Lido Instance."", ""This proposal may deviate from the goal of risk isolation, and depositors should be aware of the additional risks associated with LRTs like ezETH."", ""This position aligns with the Lido market's objectives, initially understood as risk isolation, enabling more aggressive looping parameters."", ""[quote=\""bgdlabs, post:9, topic:18504\""] During the analysis, we identified that the exchange rate of ezETH can be inflated due to the accounting of stETH being queried directly via the `balanceOf` function."", ""However, in this situation, we prefer to set the caps more conservatively to first assess demand for supplying and borrowing these assets, given that the original purpose of this instance was to facilitate wstETH-WETH leveraged yield farming.""]","[""Supply Cap, Borrow Cap, and Liquidation Bonus** Following Chaos Labs’ approach to initial supply caps, we propose setting the Supply Cap at 2x the liquidity available under the Liquidation Penalty price impact."", ""Using the internal rate mitigates unwarranted liquidation risks that could cause temporary secondary market depegging if used as immediate exit liquidity."", ""Summary Chaos Labs introduces two new E-mode categories - ezETH/USDS and ezETH/wstETH - and recommends updated parameters for ezETH on the Lido instance."", ""Motivation** The integration of USDC into the Aave v3 Lido Instance is driven by the following factors: 1."", ""Below is our analysis and initial risk parameter recommendations.""]","[""[ARFC] Onboard steakLRT to Aave v3 Lido Instance** ## **Author: ACI** ## **Date: 2024-08-12** --- ### **Summary** This proposal aims to onboard steakLRT, Steakhouse’s restaking token built on Mellow and Symbiotic, after TEMP CHECK & TEMP CHECK Snapshot have passed."", ""If the ARFC snapshot outcome is YAE, publish an AIP vote for final confirmation and enforcement of the proposal."", ""LTV, Liquidation Threshold, and Liquidation Bonus** Considering ezETH's volatility and correlation to ETH, we recommend setting the LTV to 72% and the LT to 75%.""]",34
0x7ef3a8d68fa8a1b69d298aceddfafe9d2a24eefb19365d995c839b1cd1b0b97d,0.5252664134802063,0.35346156616615104,8,5,0,3,positive,"[""As part of the recently passed TEMP CHECK proposal to create an isolated instance for wstETH borrowers, a number of other parameter changes were proposed to align Lido and Aave."", ""[ARFC] Reduce Reserve Factor on wstETH ## Author: ACI ( Aave Chan Initiative) ## Date: 2024-06-24 --- ## **Summary** For further alignment with the upcoming Lido Alliance proposals, this proposal will reduce the reserve factor for wstETH to 5%."", ""Motivation** Aave and Lido have historically seen symbiotic growth, with stETH being one of the premier collaterals on Aave and leveraged staking being one of the most profitable use cases for both Aave DAO and Lido users."", ""If consensus is reached on this [ARFC], escalate this proposal to the Snapshot stage."", ""Specification** On all networks, change wstETH Reserve Factor to 5%.""]",[],"[""If the ARFC snapshot outcome is YAE, publish an AIP vote for final confirmation and enforcement of the proposal."", ""Disclaimer The ACI is not presenting this ARFC on behalf of any third party and is not compensated for creating this ARFC."", ""This proposal implements the agreed reserve factor change for wstETH to 5%.""]",5
0x7f0a1decfe7c5b23078759c18db87c0dc43aadaaf981b53da734823b866cf201,0.20606072942494125,0.3226818593409244,100,31,0,69,neutral,"[""Specification Catapulta, as a potential Development Service Provider to the Aave DAO, will be focusing on the following scope of actions: - Perform the deployment of new Aave V3 instances in EVM networks, in testnet and production, approved by the Aave DAO via Snapshot."", ""As the leading lending protocol featuring a broad range of deployments and assets, Aave necessitates top-tier contributors, especially in risk management."", ""However, we have several concerns about their proposal and scope, especially in comparison with that of Allez Labs and LlamaRisk: * OpenBlock does not have a specific focus on GHO and this is one of the key aspects that the DAO needs to focus on now."", ""The goal of Catapulta is to perform production and testnet Aave V3 instance deployments in EVM networks, approved by the Aave DAO."", ""In 2023, we partnered with Prisma Finance to develop a comprehensive framework for assessing LST collateral risk, which we have used to produce detailed analyses for onboarding assets onto the protocol.""]",[],"[""[ARFC] Onboard Catapulta as Aave V3 Deployment Service Provider ## Author: Kartojal & ACI (Aave Chan Initiative) ## Date: 2024-03-26 ### **Summary** The following proposal is to onboard Catapulta as a Development Service Provider."", ""Motivation** The founder of Catapulta, David Racero, worked previously as Solidity Developer in Aave Companies during 2 years and a half, and was the main responsible for deployments scripting of Aave V2 and Aave V3 during the whole time at the company."", ""The goal of Catapulta is to perform production and testnet Aave V3 instance deployments in EVM networks, approved by the Aave DAO.""]",39
0x7f4941aff652cf2a41f47bc58220a952e4894fdc16e27a975045faa9c458da19,0.23987395459642777,0.3829983122548792,39,12,3,24,neutral,"[""Motivation ### Before we start This proposal leverages the https://governance.aave.com/t/bgd-aave-safety-module-umbrella/18366 proposal, it is strongly advised to read it before diving into the current proposal."", ""Alongside Merit, the Ahab program, which is funded by protocol net ETH & ETH-correlated assets, is mobilized to attract strategic liquidity in Aave markets, supporting protocol growth in the main & new markets."", ""The protocol's TVL and net profit growth have largely outpaced market conditions thanks to the coordinated efforts of service providers appointed by DAO governance."", ""The Aave protocol is also the clear leader on every network Aave has deployed to, and when given a choice, DeFi users leverage Aave over alternatives."", ""We also think @0xkeyrock.eth's suggestion is intriguing and would like to explore the dynamics of an insurance factor further, especially from a competition perspective since suppliers will receive less APY compared to the potential profit saved from the RF.""]","[""This approach will bring tangible value to stakers and align incentives with voters as long-term focused contributors.""]","[""This has allowed the Aave DAO not only to \""cover its own bills\"" but also has built a large treasury of ETH and stablecoins."", ""We understand that many discussions and details are forthcoming, and these points can be further developed and clarified during the ARFC stage."", ""However, it is quite clear that they are valuable for the DAO: stakers are factually risking their capital (more than $400m) to protect the Aave protocol.""]",22
0x7fa9944e6866ab6dafcebdf1536655faf5a5ba0adc36e6df467702f7ae096c17,0.11568813725393645,0.29425830086118704,43,11,2,30,neutral,"[""However, from running our simulations on similar assets on Arbitrum and Avalanche and considering the differences between the deployments, we conclude that the provided parameters are still conservative and can be further increased toward an optimized state in future iterations."", ""Simple Summary A proposal to adjust nine (9) total risk parameters, including Loan-to-Value, Liquidation Threshold, and Liquidation Bonus, across four (4) Aave V3 Arbitrum assets."", ""Motivation Chaos Labs’ Parameter Recommendation Platform runs hundreds of thousands of agent-based off-chain and on-chain simulations to examine how different Aave V3 risk parameters configurations would behave under adverse market conditions - and find the optimal values to maximize protocol borrow usage while minimizing losses from liquidations and bad debt."", ""This assumption is backed by simulation sweeps across a large range of values, measuring low Extreme Value-at-Risk (P99 bad debt) value even as LT is increased significantly."", ""Motivation Aave V3 Ethereum was launched successfully on January 27th, 2023, with a conservative configuration for the initial assets, as recommended by Chaos Labs.""]","[""We have updated the Specification section in the original proposal to reflect the final recommendations of this proposal.""]","[""Simple Summary A proposal to adjust four (4) total risk parameters, including Loan-to-Value and Liquidation Threshold, across two (2) Aave V3 Ethereum assets."", ""Simple Summary A proposal to adjust thirteen (13) total risk parameters, including Loan-to-Value, Liquidation Threshold, and Liquidation Bonus, across six (6) Aave V3 Ethereum assets."", ""Simple Summary A proposal to adjust seven (7) total risk parameters, including Loan-to-Value, Liquidation Threshold, and Liquidation Bonus, across four (4) Aave V3 Ethereum assets.""]",30
0x7fe7d372601aa2864cbe21071bd2fda10bf22aa8f66076db276818a2d6808bef,0.16538554018415758,0.31328645483176754,14,6,0,8,neutral,"[""This accelerated process would allow, assuming good sync, a potential execution of the freezeReserve() on Feb 23rd, two days after the minting cessation."", ""[quote=\""MarcZeller, post:1, topic:11842\""] Paxos will stop minting BUSD from April 2023 and will only allow redemption for their underlying value by burning BUSD."", ""[/quote] Update: the information on the ARFC is incorrect and based on early information that was proven wrong."", ""Abstract** This ARFC proposes to freeze the BUSD reserve on the Aave V2 Ethereum market."", ""The circulating supply of BUSD will thus trend toward zero over time.""]",[],"[""While I still don't think there's a direct risk for the Aave protocol, if governance agrees, the ACI suggests escalating this proposal to the snapshot stage tomorrow with a direct open voting, and an aim to publish an AIP if the snapshot outcome is YAE during the weekend."", ""Another option is going to the AIP stage without a snapshot vote, that option would potentially freeze BUSD in sync/before the minting stop by Paxos, but we have to share that as the protocol is not, particularly at risk, we're not very keen to create precedence."", ""This ARFC presents the Aave governance with the opportunity to freeze BUSD reserve on the Aave V2 Ethereum market.""]",9
0x8023477ae0364be4df4a24b5ef633bdd49121db0ceeacff6322872d557c7239b,0.050091243312306646,0.1548998296118781,40,2,1,37,neutral,"[""Specification This proposal will deploy use a version of the Aave Swap Contract and perform the following: * Transfer B-80BAL-20wETH from Treasury to Aave Swap Contract * Swap B-80BAL-20wETH to GHO * Transfer GHO to the Ethereum Treasury # Disclaimer TokenLogic receives no payment from Aave DAO or any external source for the creation of this proposal."", ""TokenLogic is a delegate within the Aave ecosystem.""]","[""TokenLogic seeks to become an Aave DAO Service Provider.""]","[""Motivation The Aave DAO holds a substantial amount of AURA, and the GHO Liquidity Committee (GLC) is actively executing this proposal by swapping 400,000 USDC worth of AURA on the market."", ""The Treasury contract can not be upgraded to maintain the strategy which creates the need for an alternative contract."", ""During the initial deployment of the auraBAL contract, the Guardian role will be assigned to the GLC.""]",30
0x80493cdca3b1893e198802cd245e6e3c00f5fcd0b37c09aa41765b17419a71fe,0.16429683849925086,0.2569177051326622,38,6,0,32,neutral,"[""Specification The following is to be performed: * Deposit all wETH into aEthWETH (Aave V3 wETH) * Withdraw all awETH (Aave V2 wETH) into ETH * Withdraw all but 100 aEthWETH (Aave V3 wETH) into ETH * Deposit ETH into RocketPool's rETH * Transfer rETH into collector # Disclaimer TokenLogic receives no compensation beyond Aave protocol for the creation of this proposal."", ""This does not take into consideration how the market will then adjust after the ETH v3 interst rate parameters are changed."", ""The Aave v3 Protocol shortExecutor is set up as the Owner of the SAM contract, as seen via Function 12."", ""The table below shows the yield differential between the various assets: |Asset|Yield (%)| | --- | --- | |wETH| 0.00| |awETH|1.26| |aEthWETH|1.97 | |rETH|3.07| Based upon current market conditions, the additional yield generated by converting the assets as outlined to rETH is $23,266.50."", ""The Guardian role on the SAM contract is already configured to the GLC SAFE address.""]",[],"[""Motivation The Aave DAO holds a substantial amount of AURA, and the GHO Liquidity Committee (GLC) is actively executing this proposal by swapping 400,000 USDC worth of AURA on the market."", ""The Treasury contract can not be upgraded to maintain the strategy which creates the need for an alternative contract."", ""During the initial deployment of the auraBAL contract, the Guardian role will be assigned to the GLC.""]",27
0x80a2e4e23afa0536c198acc18bb90f2cbb9a28d06e5ab9f2999eb49503232c5f,0.08563683687100117,0.39119745236845876,23,4,3,16,neutral,"[""Motivation This proposal recommends revising the wstETH borrow rate ahead of the introduction of Liquid Restaking Tokens (LRTs) and the creation of several new eModes on the Lido instance of Aave v3 on Ethereum."", ""However, since the borrowed asset is highly correlated to the collateral, the position poses very minimal risks of liquidation."", ""The upcoming Liquid eModes upgrade will allow a single asset to be included in multiple eModes."", ""LRT/wstETH leverage looping**: Not yet available (LRT yet to be onboarded).""]","[""This necessitates more aggressive parameters, made possible by (1) the segregation of this instance from the main instance and (2) the use of correlated assets with a CAPO-enabled internal exchange rate."", ""Future usage: deposit LRT, borrow wstETH, leverage-loop into LRT protocol.""]","[""Depending on market conditions, this could lead to a future proposal that fine-tunes the wETH and wstETH Slope1 parameters to balance the wETH deposit yield, revenue, and the performance of the wstETH/ETH yield strategy."", ""Chaos Labs supports this proposal, finding the proposed change to Slope1 and UOptimal effective in improving the capital efficiency of the wstETH Reserve of Aave v3 Lido instance on Ethereum."", ""To evaluate the change in Slope1 we consider ezETH as a reference point for a future LRT listing on the Aave v3 Lido instance.""]",6
0x8110de95ff2827946ede0a9b8c5b9c1876605163bb1e7f8c637b6b80848224c8,0.13406879408781464,0.4056349304077158,100,30,8,62,neutral,"[""Nonetheless, the team anticipates progressing discussions to subsequent stages of governance by mid-to-late August.** ## Simple Summary Following a successful deployment of Aave V3 on the Linea testnet, this proposal seeks community feedback on an \""MVP\"" Mainnet deployment."", ""This includes insights and recommendations gained from completing an ongoing testnet deployment, which was recently approved here. We aim to develop this proposal transparently as we proceed with further integration and gather more robust network metrics."", ""With the emergence of non-EVM chains and their growth of DEFI activity and Total value locked, we believe an expansion to non-EVM chains is important and necessary for Aave to remain dominant."", ""We agree that the technical limitations of reproducing the infrastructure required for decentralisation are high, and not realistic in the short term, but it is still very important for the Aave DAO to understand that factually, it will not have control over this instance."", ""While Aave has established dominance on EVM-compatible chains, Aave lacks deployments on any non-EVM compatible chains.""]","[""Lastly, to empower contributors across the DAO, Aave Labs will provide onboarding, workshops, and tools for DAO Service Providers — helping ensure the Aptos market is maintained securely and effectively."", ""Once approved, the Aave Guardian will have the authority to list assets on Aptos during the initial deployment phase."", ""Scroll mainnet will go live beginning of August this year and intends to onboard Aave V3 as one of the first DeFi dApps in the eocsystem."", ""Our team is currently collaborating with established DeFi protocols that we plan to release soon after the mainnet launch, in addition to Aave."", ""Those in the Aave, Aptos, and Move communities with relevant expertise or interest in protocol security may find this to be a useful opportunity to engage with current best practices, learn from findings, and contribute to broader ecosystem resilience.""]","[""Specification:** The proposal will detail the deployment of Aave V3 on Scroll mainnet with three collaterals (WETH, USDC, wstETH) and one borrowable asset (USDC)."", ""[TEMP CHECK] Aave V3 Deployment on Aptos Mainnet** **Author: @AptosFoundation** **Date: 2024-07-01** _______ ### Summary: This Temperature Check seeks community input on deploying Aave V3 on Aptos to expand Aave’s presence and tap into Aptos’ growing DeFi ecosystem and user base."", ""Rather than viewing this as a 1:1 expansion of v3.3, it's best understood as a new deployment designed to maintain Aave’s principles while adapting to the Move-native ecosystem.""]",50
0x81a78109941e5e0ac6cb5ebf82597c839c20ad6821a8c3ff063dba39032533d4,0.18458022008237152,0.44479062059873803,24,9,3,12,neutral,"[""Motivation The Aave DAO Community, through the governance forum, has come to the rough consensus that actions should be taken to stabilize the Aave V3 Market on Harmony and limit the impact to the users, Protocol, and DAO."", ""(https://governance.aave.com/t/harmony-horizon-bridge-exploit-consequences-to-aave-v3-harmony/8614 This proposed action is a first step that will protect users.It will give the Aave DAO full flexibility to further address the issue, by interest rate adjustments or other actions as the situation continues to develop."", ""A proposal that, \""any instance of Aave that doesn't have a TVL of *x* by time *y* is depreciated.\"" *Threats only count if they're on Fantom* doesn't fly imo."", ""If a primary motivation for this is *a bridge was hacked*, why isn't the proposal to freeze all bridged assets on every chain or to remove any asset that relies on two separate chains to function?"", ""I don't understand the logic that says *WBTC on Avalanche or Fantom is a threat but WBTC on Ethereum is obviously of no risk whatsoever* or that *bridged USDC on Fantom is a clear and present danger but bridged USDC on Polygon is obviously very safe and relatively risk-less*.""]","[""This proposal calls for the Aave Guardian to freeze all reserves on the Aave V3 deployment on Harmony."", ""In general, the “EVM-verse” of alternative L1 seems to be currently decided in favor of Avalanche & Polygon.""]","[""aip: TBA title: Aave V3 Harmony - Freeze Reserves status: Proposal author: 3SE Holdings created: 07/12/2022 ---- # Simple Summary This ARC presents the community with a first step towards addressing the current issues with the Aave V3 Market on Harmony in the aftermath of the exploit on Harmony’s Horizon Bridge."", ""After the Harmony bridge event and the recent Nomad bridge exploit, the aave community should consider the risk/benefits of keeping an active Aave V3 market on fantom as this network is dependent of anyswap (multichain) bridge."", ""Motivation The unbalanced risk/reward of keeping of Aave V3 market on Fantom is the motivation of this ARC, The risk of exposing users to potentially losing millions of $ due to causes exterior to intrinsic Aave security is considered not worth the 30$ of daily fees accrued by the Aave treasury.""]",24
0x81e8a39e2c0409b5aeb82e5ac367492759a60e93da15f7b64bd4560508400987,0.0933769075851968,0.2809538812543729,55,10,1,44,neutral,"[""Simple Summary** This AIP proposes the onboarding of the PYUSD stablecoin, minted by Paxos Trust Company, into the Aave V3 Ethereum pool."", ""I've edited a typo about the debt ceiling, this asset is not proposed as part of isolation mode so new value is set to N/A here's the link to the snapshot vote, starting tomorrow at 1pm."", ""(Trident may explore the deployment of a PYUSD/GHO pool) We propose a PYUSD onboarding outside isolation mode but without collateral properties."", ""While it's still young, it has grown to a circulating supply of over $230M with strong peg resilience."", ""If there are no objections, similar to the above, we will progress BAL and CRV in line with USDT.""]","[""Due to the issue Balancer disclosed last month, pools like bbaUSD are no longer paying protocol fees.""]","[""Interest Rates - we recommend aligning the IR parameters to those of other stablecoins across V3 deployments, setting slope 1 to 6% in line with the most recent stablecoin IR update."", ""Over the coming weeks the pool will be scaled further with incentives in order to reach the necessary liquidity to support the proposed market parameters."", ""Both Llama & ACI will propose AIPs on onboard assets on V3 USDT is currently one of the largest V2 stablecoin reserve with ~335m$ supplied # Motivation Supporting stablecoin diversity is part of the Aave-Chan Initiative (ACI) delegate platform.""]",45
0x824b68306034ca6c86d45a2ad7911f45408be0466d6a60b95b67fd0aebc410f9,0.12251735671963705,0.2267686295615763,30,6,0,24,neutral,"[""[/quote] I would say I agree with limited exposure during the bootstrapping phase of a new asset due to emergent volatility and risk."", ""The strategy consists of primary and secondary liquidity pools, with the potential to included some pools in the Aave Safety Module (SM) at a later date."", ""Besides, LUSD's immutability, preserved by the DEX supported to build the pool (Balancer), means the counterparty risks of the underlying LP token are minimized, a desirable property for an asset considered for de-risking the Safety Module exposure."", ""At a high level, the primary liquidity pools at launch are shown below: 1) GHO / bb-a-USD - ComposableStablePoolFactory 2) LST / GHO (80/20) - Weighted Pool Factory 3) GHO / LUSD - ComposableStablePoolFactory With veBAL support from beyond Aave DAO expected, we believe concentrating effort across several pools will best serve the DAO launch strategy."", ""That being said, I am fully in support of LST/GHO pools.""]",[],"[""Motivation Following on from a successful Snapshot vote and B-80BAL-20WETH acquisition, the three primary Balancer liquidity pools have been defined and gauge proposals have been submitted with voting ongoing."", ""[quote=\""MarcZeller, post:5, topic:13655\""] we do not think GHO LP tokens should be included in any form in the safety module, but we are open-minded about streaming part of REWARD_VAULT safety incentives as “bribes” or “LM rewards” in a Safety Incentives budget/allocation rework but outside of the Safety Module."", ""This proposal will try to estimate the gauge power allocated to GHO pools & the potential yield depending on several TVL estimations for each primary pool.""]",13
0x825785609d88dda63b41255aa0137ead680f02eb4f7387219b0969a1102b0746,0.1437107597548386,0.2822811923908738,32,6,0,26,neutral,"[""Yes * No * Abstain [/poll] If sentiment is positive, I will add a snapshot poll followed by submitting the code changes in the AIP."", ""alUSD has established itself as one of the leading new stablecoins in terms of stability and liquidity, and listing on Aave will provide users with a proven stablecoin to borrow."", ""Having been on the market for over 6 months while maintaining the peg through turbulent market conditions, alUSD has built the reputation required to be an asset listed on AAVE."", ""According to Parsec Finance's StableRank, alUSD is routinely among the top stablecoins in terms of price stability and liquidity within 1% slippage."", ""When RSR is staked on a particular Reserve stablecoin (RToken), it may receive a portion of income from the respective RToken’s full collateral basket.""]",[],"[""Smart Contract Risk Contract: https://etherscan.io/address/0xa47c8bf37f92abed4a126bda807a7b7498661acd Maturity: 404 days Transctions: 166k ### Counterparty Risk Holders: 25,596 Permission: Multi-sig Minting, permissionless ### Market Risk Market Cap: 10.4B I'll leave the rest out as this is not relevant for a borrow-only asset as liquidations are turned off."", ""Summary *Proposal by Karpatkey DAO team* This is a proposal to add GNO, the Gnosisdao's governance token, as collateral in the Aave v2 protocol."", ""Risk Mitigation Here is an analysis based on Aave’s Asset Risk Framework 20 to quantify GNO’s risks and the resulting model parameters suggestions.""]",28
0x8257d8c7681a3587a61f0d97997045c4d35815031d56386c854afa66f0d04351,0.2503847522162349,0.42649937089940637,19,8,1,10,neutral,"[""UPDATE Snapshot live: VOTE HERE **Start date** Oct 30, 2022, 3:00 PM CET **End date** Nov 2, 2022, 3:00 PM CET ## About zkSync zkSync 2.0 is a ZK Rollup that supports generalized EVM compatibility for the Ethereum blockchain."", ""Scroll wants to further support the mission of a multi-chain Aave and propose to the Aave community to authorize the deployment of Aave V3 on Scroll testnet."", ""The primary benefit of zkSync 2.0 is that developers who have created EVM dApps can port to zkSync 2.0 effortlessly and realize significantly lower gas fees and more transactions per second without compromising on security."", ""Recent breakthroughs have allowed the space to mature much faster than originally anticipated, which has positioned Scroll to build the next generation of scaling solutions that has achieved: - **bytecode compatibility with the EVM**: No new languages, tooling, trust in custom architecture or re-audits needed."", ""zkSync ecosystem has over 200 projects committed to launching on mainnet, including top DeFi protocols, infrastructure, on/off ramps, etc.""]","[""Hello Aave team and @EzR3aL, Great timing on checking in!""]","[""TL;DR To support Aave’s multichain mission and expand cross-chain experiences, we propose the deployment of Aave V3 to zkSync 2.0 on behalf of the community."", ""The zkSync team will submit a snapshot to launch Aave V3 on ZkSync V2 testnet, and thereafter another snapshot for mainnet (when the criteria for DEX liquidity and other items are met)."", ""We passed the Temp Check to deploy an Aave v3 MVP deployment in June this year.""]",12
0x828ef1d41f3a8a377c4bfca17c0e4c6e5014ab11ab4827b3564c52f4bedff31f,0.3299786298395061,0.3332481653448493,8,4,0,4,neutral,"[""The cross-chain governance bridge contract that allows more decentralization of the Aave protocol has been audited by ChainSecurity and Certora, and a report of the audit of this contract can be found in the technical link section of this AIP."", ""Technical specifications:** The cross-chain governance bridges is a set of smart contracts that serve as an extension of the Ethereum Aave Governance, receiving the approved actions by the community in Ethereum, and executing them in the target chain."", ""The details of the actions are described in a message which is passed from the L1 Aave Governance Executor contract using the native messaging mechanism of the chain: - For Arbitrum, via creation of a retrayable ticket in the Arbitrum Inbox contract on Ethereum."", ""Fading the guardian role is a step forward in Aave protocol decentralization.""]",[],"[""This means that if this AIP is validated by Aave governance, every AIP concerning the Arbitrum and OP markets will require an On-chain AIP vote to directly modify the Aave V3 markets on these networks for example onboard a new asset or change an asset risk parameters."", ""This ARC intends to replace the community guardian in favor of Aave governance contracts for the administration of Arbitrum & Optimism V3 markets."", ""if this AIP gathers governance approval, the community guardian will keep an “emergency failsafe” role with the ability to freeze markets or cancel AIPs votes to protect the Aave markets in case of crisis or malicious AIPs.""]",5
0x82c9a9bb833d869f4b17f405bb0e7b3f8db07c8a3649b948ab8937e7669a0a0c,0.0900493065516154,0.2850777938560992,32,6,1,25,neutral,"[""Additional details for the Arbitrum proposal will be provided in the future as they finalize the risk parameters and asset selection."", ""By doing so, we hope to establish a foundation for future collaboration and to engage with the Aave community, which has a wealth of experience in the lending space."", ""In recognition of the value provided by the Aave community, Superlend proposes a revenue-sharing model, committing to share 15% of the revenue generated from these markets with the Aave DAO."", ""We chose 15% as a balanced rate that would allow us to contribute meaningfully to the Aave DAO while ensuring our ability to sustain and grow Superlend."", ""I’m happy to provide some clarity on our proposal: ### How did you calculate the 15% figure you proposed for the revenue distribution rate?""]","[""The primary reason we want Superlend to be a friendly fork is out of respect and goodwill towards the Aave community.""]","[""Our goals include launching our own dedicated money markets using the Aave V3 codebase on Etherlink and Arbitrum, while also integrating Aave V3 markets already deployed by the Aave DAO across the EVM ecosystem, such as on Ethereum, Base, and Polygon, into our aggregator."", ""For the Arbitrum deployment, we are planning to deploy an instance of Aave V3 that will exclusively support ETH and ETH-correlated assets (such as LRTs and LSTs), similar to Aave’s Lido instance on Ethereum."", ""Additional details for the Arbitrum proposal will be provided in the future as we finalize the risk parameters and asset selection.""]",11
0x82d3ad8b8d43b12d3c08344c9b3aadfa6da03b358aa92915d0046f19344a7faa,0.0029525620895519402,0.5058086775061119,23,6,4,13,neutral,"[""Summary LlamaRisk supports this ARFC and the proposed parameters and believes that the change will have a material impact on GHO's risk profile."", ""Motivation While the primary focus of the GSM is to ensure price stability, the current GSMs issue GHO backed 1:1 with USDC and USDT, which are then held unproductively."", ""As anticipated in our previous recommendation, this was quickly remedied and USDT remained above 99% utilization for roughly an hour."", ""The chart below illustrates the native deposit yield for USDC and USDT compared to the GHO Borrow Rate over time."", ""Therefore, the USDC borrow APY would only be lowered by ~0.1% at current borrow levels.""]","[""Additionally, since the analysis, the size of the USDC and USDT markets on Aave has grown significantly, adding a large amount of borrowable liquidity; the lowest amount of borrowable liquidity observed in either market since our previous recommendation was $11.3M in USDT on December 5."", ""Thus, we refer back to our previous analysis, which found that shifting the GSM to a yield-bearing token representing deposits in Aave was appropriate and presented limited additional risk."", ""Summary** Chaos Labs supports the proposal to migrate USDC and USDT from the existing GHO Stability Module on Ethereum into new stataToken GSMs."", ""Copyright Copyright and related rights waived via CC0""]","[""Pricing Strategy While the ERC4626 GSM offers both dynamic and fixed price oracles, the USDC and USDT to GHO ratio will be configured 1:1 to support a quick deployment and reflect the relatively small size of the underlying holdings."", ""Analysis We note that this proposal is largely the same as a previous ARFC to deploy an aUSDC GSM, which we supported at the time."", ""With the recent completion of Certora’s ERC4626 GSM audit, there is an opportunity to deploy two new stataToken GSMs to replace the existing GSMs.""]",7
0x833eca942053ffcaecbedd6c3b0d5f2392f1ad868e57f1babe9b40a2afedaaa3,0.04862231776928663,0.3833295405618867,50,13,3,34,neutral,"[""Motivation This set of parameter updates seeks to maintain the overall risk tolerance of the protocol while making risk trade-offs between specific assets."", ""The learning from the USDC price deviation was that DEX liquidity is a NECESSARY condition for liquidations on Aave V3 Avalanche."", ""The community has aligned on a Risk Off Framework regarding lowering liquidation thresholds."", ""Abstract These parameter updates are a continuation of Gauntlet’s regular parameter recommendations."", ""The recommended changes below are 1 percentage point changes.""]","[""Our simulation engine has ingested the latest market data (outlined below) to recalibrate parameters for the Aave protocol."", ""Given the relatively low changes, we may not move forward with these parameter changes in order to reduce governance fatigue.""]","[""Simple Summary A proposal to adjust six (6) total risk parameters, including Liquidation Threshold and Loan-to-Value across three (3) Aave V3 OP assets."", ""Simple Summary A proposal to adjust two (2) total risk parameters, including Liquidation Threshold and Loan-to-Value for one (1) Aave V3 Polygon asset."", ""Simple Summary A proposal to adjust one (1) total risk parameters, including Liquidation Bonus, across one (1) Aave V3 AVAX assets.""]",19
